employee_id,employee_name,department,date,login_time,logout_time,total_hours,project_name,task_name,task_status,productivity_score,idle_time_minutes,overtime_hours,break_count,meeting_hours,tasks_completed,bugs_fixed,focus_score,weekly_target,target_completed,manager_rating,burnout_risk,performance_trend
EMP028,Ronnie Garcia,Development,2026-03-04,09:38,16:32,6.9,HR System,Model Training,Pending,62,70,0.0,1,2.1,8,8,61,7,7,3.5,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-05,09:10,17:28,8.3,IoT Monitoring,API Integration,Pending,62,58,0.3,2,2.6,10,7,55,11,7,3.8,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-06,10:47,18:35,7.8,AI Analytics,Client Support,Pending,82,36,0.0,4,2.5,6,6,72,10,10,4.9,Low,Improving
EMP028,Ronnie Garcia,Development,2026-03-07,09:19,17:37,8.3,Mobile App,Client Support,In Progress,76,30,0.3,1,2.4,3,3,66,13,4,4.7,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-09,08:06,16:06,8.0,AI Analytics,Testing,Pending,75,42,0.0,4,2.7,5,0,74,11,3,3.9,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-10,08:18,16:24,8.1,AI Analytics,Testing,Completed,71,54,0.1,1,1.8,10,1,63,8,8,3.7,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-11,10:01,17:43,7.7,Client Portal,Database Update,In Progress,74,31,0.0,6,1.6,1,7,72,12,12,4.0,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-12,08:27,16:33,8.1,CRM Dashboard,Database Update,In Progress,74,52,0.1,6,1.4,4,5,68,11,11,3.7,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-13,10:14,17:50,7.6,IoT Monitoring,Testing,Completed,73,64,0.0,4,1.0,9,2,68,6,3,4.6,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-14,09:40,17:46,8.1,IoT Monitoring,API Integration,Completed,78,69,0.1,2,1.7,10,4,72,7,7,4.4,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-16,08:24,15:00,6.6,HR System,Database Update,In Progress,75,50,0.0,1,1.4,2,8,74,10,4,3.8,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-17,10:47,17:59,7.2,HR System,Client Support,Pending,78,37,0.0,5,1.4,5,5,76,15,15,4.3,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-18,09:13,17:13,8.0,IoT Monitoring,Documentation,In Progress,70,42,0.0,3,2.5,7,0,70,10,9,4.1,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-19,09:48,16:42,6.9,HR System,Testing,In Progress,65,69,0.0,1,1.4,7,3,65,6,6,3.7,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-20,08:43,17:25,8.7,AI Analytics,Client Support,Pending,78,32,0.7,4,1.2,6,2,72,11,10,4.6,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-21,08:52,17:22,8.5,IoT Monitoring,Testing,Completed,82,56,0.5,6,1.9,5,5,80,9,9,4.8,Low,Improving
EMP028,Ronnie Garcia,Development,2026-03-22,08:17,15:11,6.9,Mobile App,Bug Fixing,In Progress,67,40,0.0,1,1.3,5,7,66,5,4,3.9,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-23,08:58,15:28,6.5,CRM Dashboard,Testing,Pending,77,44,0.0,4,2.2,10,1,76,14,9,3.9,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-24,09:19,17:25,8.1,AI Analytics,Testing,Pending,82,65,0.1,1,1.0,5,7,76,8,5,4.2,Low,Improving
EMP028,Ronnie Garcia,Development,2026-03-25,09:33,17:15,7.7,Mobile App,UI Design,Completed,80,36,0.0,1,0.8,10,0,74,15,8,4.0,Low,Improving
EMP028,Ronnie Garcia,Development,2026-03-26,09:06,15:48,6.7,Client Portal,Database Update,In Progress,66,60,0.0,2,2.6,8,8,63,10,7,4.2,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-27,08:40,16:16,7.6,CRM Dashboard,API Integration,Completed,75,63,0.0,2,1.6,9,3,75,12,5,4.3,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-28,09:47,18:41,8.9,AI Analytics,Client Support,Completed,65,52,0.9,4,2.4,3,3,60,8,8,3.6,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-30,10:44,19:38,8.9,Client Portal,API Integration,In Progress,74,47,0.9,6,0.8,10,4,69,6,5,4.0,Low,Stable
EMP028,Ronnie Garcia,Development,2026-03-31,08:15,16:27,8.2,Mobile App,Model Training,Completed,75,48,0.2,5,0.7,7,5,74,13,7,3.9,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-01,08:04,16:40,8.6,Mobile App,Documentation,In Progress,66,63,0.6,1,2.4,9,7,64,11,11,3.7,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-02,08:01,16:31,8.5,CRM Dashboard,API Integration,Pending,79,58,0.5,5,1.9,10,5,70,10,4,4.1,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-03,09:02,16:20,7.3,HR System,Database Update,In Progress,67,69,0.0,5,0.9,10,3,61,11,6,3.6,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-04,08:21,16:57,8.6,Mobile App,Client Support,In Progress,79,65,0.6,4,1.6,6,6,70,14,14,4.1,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-06,10:19,17:13,6.9,Client Portal,Database Update,In Progress,78,49,0.0,1,2.1,6,8,76,15,6,4.0,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-07,08:47,17:23,8.6,HR System,Testing,Completed,74,50,0.6,6,1.4,6,0,70,6,6,4.6,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-08,10:23,18:29,8.1,Mobile App,Model Training,Pending,77,69,0.1,1,1.4,7,8,71,15,6,4.8,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-09,08:57,17:27,8.5,Mobile App,Database Update,Pending,80,60,0.5,4,0.9,3,1,74,7,7,4.8,Low,Improving
EMP028,Ronnie Garcia,Development,2026-04-10,09:04,17:16,8.2,HR System,API Integration,In Progress,73,49,0.2,5,1.8,5,6,73,9,6,4.2,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-11,08:59,17:47,8.8,AI Analytics,Documentation,Pending,69,68,0.8,1,2.0,8,6,64,15,3,4.0,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-12,09:34,16:58,7.4,IoT Monitoring,Bug Fixing,In Progress,70,54,0.0,5,2.6,3,7,66,12,11,4.3,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-13,09:51,18:33,8.7,Mobile App,Testing,Pending,81,49,0.7,3,0.7,6,4,79,12,12,4.2,Low,Improving
EMP028,Ronnie Garcia,Development,2026-04-14,08:58,15:28,6.5,Mobile App,Testing,In Progress,81,34,0.0,1,2.9,7,4,72,9,8,4.1,Low,Improving
EMP028,Ronnie Garcia,Development,2026-04-15,09:58,18:52,8.9,Mobile App,Testing,Pending,69,32,0.9,4,1.0,8,4,68,8,7,3.9,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-16,09:17,16:35,7.3,HR System,UI Design,Completed,67,63,0.0,4,2.8,5,7,63,9,5,4.2,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-17,10:15,19:03,8.8,CRM Dashboard,Model Training,Completed,80,50,0.8,6,0.7,4,6,75,9,9,4.6,Low,Improving
EMP028,Ronnie Garcia,Development,2026-04-18,09:28,17:52,8.4,Client Portal,Database Update,In Progress,67,46,0.4,6,1.4,4,3,65,7,7,3.4,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-20,10:18,17:18,7.0,IoT Monitoring,Model Training,In Progress,78,37,0.0,4,2.4,1,8,76,15,5,4.2,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-21,08:29,17:11,8.7,CRM Dashboard,Bug Fixing,Pending,64,66,0.7,6,0.8,3,3,56,15,15,3.9,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-22,08:00,15:54,7.9,Client Portal,Testing,Completed,77,58,0.0,1,1.0,10,4,70,6,6,4.2,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-23,10:44,18:08,7.4,IoT Monitoring,Bug Fixing,Completed,67,45,0.0,4,0.7,1,3,67,14,10,3.8,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-24,08:56,17:20,8.4,IoT Monitoring,Documentation,In Progress,81,52,0.4,3,0.6,7,7,79,8,3,4.4,Low,Improving
EMP028,Ronnie Garcia,Development,2026-04-25,09:39,16:33,6.9,IoT Monitoring,Model Training,Completed,63,65,0.0,3,1.0,2,8,62,12,4,3.5,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-27,08:10,17:10,9.0,CRM Dashboard,Testing,Pending,77,50,1.0,4,2.2,10,4,68,13,8,4.7,Medium,Stable
EMP028,Ronnie Garcia,Development,2026-04-28,10:04,17:22,7.3,Mobile App,UI Design,Completed,82,68,0.0,1,0.5,6,1,79,7,7,4.3,Low,Improving
EMP028,Ronnie Garcia,Development,2026-04-29,09:09,16:27,7.3,CRM Dashboard,API Integration,Completed,72,56,0.0,3,0.7,1,4,72,13,3,3.8,Low,Stable
EMP028,Ronnie Garcia,Development,2026-04-30,10:12,17:12,7.0,Client Portal,Client Support,In Progress,64,67,0.0,5,0.6,1,2,63,15,12,4.1,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-01,08:55,16:13,7.3,AI Analytics,Database Update,Completed,81,61,0.0,2,0.6,9,4,73,5,5,4.7,Low,Improving
EMP028,Ronnie Garcia,Development,2026-05-02,08:33,16:39,8.1,CRM Dashboard,Database Update,In Progress,79,50,0.1,6,0.8,8,3,77,10,6,4.5,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-04,10:13,18:49,8.6,AI Analytics,UI Design,In Progress,67,46,0.6,1,0.8,9,5,60,13,8,3.5,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-05,09:03,17:21,8.3,IoT Monitoring,Database Update,Pending,65,33,0.3,2,2.4,1,3,57,12,3,3.3,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-06,10:58,19:46,8.8,AI Analytics,UI Design,Pending,63,33,0.8,6,2.3,10,1,58,7,3,4.0,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-07,10:33,17:27,6.9,HR System,API Integration,In Progress,65,37,0.0,2,0.9,7,4,59,11,10,3.4,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-08,09:13,16:37,7.4,AI Analytics,Database Update,In Progress,78,39,0.0,2,2.3,2,7,76,5,5,4.1,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-09,09:52,17:04,7.2,Client Portal,Bug Fixing,Pending,68,31,0.0,5,2.2,3,5,58,8,5,3.9,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-10,09:32,16:02,6.5,IoT Monitoring,Bug Fixing,Completed,81,63,0.0,4,2.3,3,3,80,8,8,4.6,Low,Improving
EMP028,Ronnie Garcia,Development,2026-05-11,10:32,17:14,6.7,CRM Dashboard,Client Support,Completed,70,53,0.0,2,2.3,10,7,61,15,8,3.9,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-12,08:28,15:04,6.6,IoT Monitoring,Model Training,Completed,73,64,0.0,5,2.8,6,2,66,6,6,4.1,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-13,10:46,19:28,8.7,Client Portal,Database Update,Completed,79,50,0.7,3,2.7,4,1,74,11,11,4.9,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-14,10:01,18:01,8.0,AI Analytics,Documentation,Completed,62,46,0.0,3,1.7,10,2,53,5,5,3.3,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-15,08:08,17:02,8.9,HR System,Client Support,In Progress,82,63,0.9,1,2.5,3,0,72,12,4,4.7,Low,Improving
EMP028,Ronnie Garcia,Development,2026-05-16,08:23,15:59,7.6,IoT Monitoring,Model Training,Completed,66,47,0.0,4,0.8,5,0,56,9,9,3.4,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-17,08:51,16:33,7.7,HR System,Bug Fixing,In Progress,68,43,0.0,2,2.5,4,8,61,11,5,3.6,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-18,08:31,15:19,6.8,AI Analytics,Testing,In Progress,76,63,0.0,6,0.7,3,2,66,15,10,4.8,Low,Stable
EMP028,Ronnie Garcia,Development,2026-05-19,10:39,18:27,7.8,Client Portal,Testing,Pending,63,31,0.0,3,2.0,5,6,56,5,5,3.6,Low,Stable
EMP029,Jeremy Washington,Development,2026-02-19,08:18,16:48,8.5,HR System,Database Update,Pending,83,27,0.5,5,0.7,3,3,82,8,7,4.2,Low,Improving
EMP029,Jeremy Washington,Development,2026-02-20,09:31,17:43,8.2,IoT Monitoring,API Integration,Completed,98,15,0.2,6,1.7,5,2,91,14,11,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-02-21,09:29,18:59,9.5,Client Portal,Documentation,Completed,100,36,1.5,6,2.1,9,8,94,14,4,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-02-22,10:33,19:03,8.5,IoT Monitoring,API Integration,Completed,100,26,0.5,3,2.5,4,6,93,9,9,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-02-23,10:14,17:56,7.7,Client Portal,API Integration,Completed,95,27,0.0,2,2.9,4,2,85,10,10,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-02-24,10:37,18:37,8.0,AI Analytics,Client Support,Pending,99,36,0.0,6,2.1,9,0,96,12,9,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-02-25,10:27,19:09,8.7,Client Portal,Bug Fixing,Completed,91,31,0.7,2,1.6,3,3,88,13,3,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-02-26,10:00,19:12,9.2,AI Analytics,UI Design,In Progress,85,30,1.2,3,2.5,10,6,76,8,8,4.5,Medium,Improving
EMP029,Jeremy Washington,Development,2026-02-27,08:22,16:52,8.5,IoT Monitoring,Documentation,Pending,90,23,0.5,4,0.9,1,7,88,7,7,4.7,Low,Improving
EMP029,Jeremy Washington,Development,2026-02-28,09:19,18:31,9.2,AI Analytics,API Integration,In Progress,86,10,1.2,2,1.4,7,5,80,9,4,4.6,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-02,09:52,19:16,9.4,Client Portal,Client Support,Completed,84,15,1.4,6,2.2,3,2,82,6,6,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-03,09:59,18:47,8.8,Mobile App,UI Design,Completed,95,30,0.8,4,2.8,1,7,88,11,3,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-04,09:34,17:16,7.7,HR System,Documentation,Completed,90,15,0.0,3,1.0,4,3,80,7,3,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-05,08:16,16:46,8.5,Client Portal,Model Training,In Progress,84,40,0.5,3,0.7,4,0,77,9,9,4.2,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-06,09:22,17:46,8.4,HR System,UI Design,Pending,100,40,0.4,5,2.2,2,5,96,11,10,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-07,10:43,19:43,9.0,Mobile App,Testing,Pending,100,12,1.0,6,1.2,1,8,96,13,7,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-09,10:42,20:00,9.3,HR System,UI Design,In Progress,90,21,1.3,1,2.2,6,1,88,5,5,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-10,10:59,19:59,9.0,HR System,UI Design,Pending,94,30,1.0,6,1.8,6,3,90,12,9,4.8,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-11,08:10,17:34,9.4,AI Analytics,Database Update,In Progress,99,25,1.4,5,1.9,7,2,99,14,8,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-12,08:56,16:38,7.7,HR System,Testing,In Progress,100,17,0.0,2,0.7,1,1,93,5,5,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-13,10:52,20:22,9.5,AI Analytics,API Integration,Pending,100,11,1.5,3,2.9,9,8,91,6,6,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-14,10:31,19:01,8.5,Client Portal,UI Design,Pending,93,31,0.5,2,2.3,1,7,85,8,5,4.9,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-16,08:41,16:29,7.8,AI Analytics,Database Update,In Progress,87,20,0.0,4,2.7,6,4,83,5,5,4.5,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-17,09:50,18:38,8.8,Mobile App,Model Training,In Progress,98,39,0.8,1,1.2,9,6,96,15,6,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-18,09:42,19:12,9.5,Client Portal,Bug Fixing,In Progress,98,16,1.5,2,1.7,2,8,90,14,3,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-19,09:31,19:01,9.5,CRM Dashboard,API Integration,Pending,97,39,1.5,5,2.2,1,2,88,8,3,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-20,10:06,19:24,9.3,CRM Dashboard,Bug Fixing,Completed,87,16,1.3,5,1.1,7,4,78,10,10,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-21,08:52,16:52,8.0,IoT Monitoring,Testing,Pending,93,32,0.0,5,1.2,4,5,93,6,6,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-23,08:16,17:40,9.4,AI Analytics,Client Support,Completed,89,36,1.4,1,0.7,5,8,87,10,10,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-24,08:15,16:27,8.2,HR System,Testing,Completed,91,18,0.2,1,0.9,2,6,90,10,10,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-25,09:21,18:03,8.7,CRM Dashboard,Database Update,In Progress,99,19,0.7,1,1.1,4,2,98,8,8,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-26,08:42,16:36,7.9,HR System,Client Support,Completed,84,12,0.0,6,2.6,2,1,77,6,6,4.7,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-27,08:31,17:37,9.1,Client Portal,Bug Fixing,Completed,86,27,1.1,1,2.5,7,0,83,8,8,4.5,Medium,Improving
EMP029,Jeremy Washington,Development,2026-03-28,10:36,19:06,8.5,Client Portal,API Integration,In Progress,92,32,0.5,1,1.0,7,2,91,14,5,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-30,10:00,18:06,8.1,AI Analytics,Bug Fixing,In Progress,100,31,0.1,6,2.3,2,7,93,11,8,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-03-31,09:47,19:05,9.3,Mobile App,Client Support,Completed,86,23,1.3,1,0.9,2,4,84,10,10,4.5,Medium,Improving
EMP029,Jeremy Washington,Development,2026-04-01,10:18,17:48,7.5,AI Analytics,Database Update,Completed,92,27,0.0,5,2.9,4,0,85,14,9,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-02,10:54,19:12,8.3,HR System,API Integration,Pending,95,31,0.3,4,2.6,1,0,95,7,4,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-03,09:41,18:05,8.4,Mobile App,Client Support,In Progress,96,24,0.4,1,2.8,8,8,91,12,12,4.9,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-04,10:46,20:04,9.3,CRM Dashboard,UI Design,Completed,88,31,1.3,4,1.1,3,1,81,13,5,4.5,Medium,Improving
EMP029,Jeremy Washington,Development,2026-04-06,08:03,15:39,7.6,IoT Monitoring,API Integration,Pending,92,15,0.0,2,1.6,7,4,83,7,7,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-07,08:18,16:48,8.5,AI Analytics,API Integration,Pending,94,29,0.5,2,2.5,7,1,88,15,15,4.8,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-08,09:36,17:18,7.7,AI Analytics,Model Training,In Progress,100,30,0.0,2,2.0,10,8,93,13,6,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-09,10:50,19:08,8.3,AI Analytics,Testing,Completed,100,12,0.3,2,0.8,4,3,91,8,8,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-10,08:49,16:43,7.9,CRM Dashboard,Client Support,In Progress,94,23,0.0,6,0.7,6,1,91,12,12,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-11,10:03,18:15,8.2,AI Analytics,Bug Fixing,Pending,96,24,0.2,2,2.7,10,8,90,13,7,4.9,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-12,09:24,18:24,9.0,Mobile App,Testing,Pending,84,18,1.0,1,2.6,9,5,82,5,5,4.7,Medium,Improving
EMP029,Jeremy Washington,Development,2026-04-13,10:27,17:57,7.5,HR System,Database Update,Pending,93,10,0.0,5,1.1,4,2,89,11,4,4.9,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-14,10:57,18:57,8.0,HR System,Bug Fixing,Completed,86,36,0.0,2,1.6,4,7,77,9,9,4.7,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-15,09:17,18:17,9.0,Mobile App,Documentation,Completed,94,22,1.0,3,1.0,9,1,84,7,3,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-04-16,09:28,18:22,8.9,Client Portal,API Integration,Completed,99,36,0.9,1,2.5,7,5,91,14,7,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-17,08:46,17:16,8.5,Client Portal,Client Support,In Progress,97,37,0.5,3,1.4,10,7,94,8,8,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-18,08:42,16:42,8.0,Mobile App,API Integration,Pending,89,35,0.0,6,1.9,8,6,83,7,7,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-19,08:48,16:54,8.1,Mobile App,Client Support,In Progress,84,21,0.1,4,2.4,1,6,80,13,5,4.6,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-20,10:20,18:02,7.7,AI Analytics,API Integration,In Progress,94,39,0.0,6,1.0,2,8,93,12,4,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-21,09:27,16:57,7.5,AI Analytics,Database Update,Completed,90,12,0.0,4,1.7,10,7,82,12,7,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-22,08:46,16:46,8.0,IoT Monitoring,Model Training,Completed,100,19,0.0,5,2.1,1,6,95,9,4,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-23,08:21,16:03,7.7,AI Analytics,Database Update,Pending,90,22,0.0,2,1.2,10,2,85,10,10,4.6,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-24,09:13,16:49,7.6,CRM Dashboard,Bug Fixing,Completed,100,17,0.0,1,1.5,10,5,99,7,7,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-25,08:37,17:49,9.2,HR System,Client Support,Pending,90,17,1.2,3,2.4,3,7,83,8,7,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-04-27,09:04,17:46,8.7,CRM Dashboard,Client Support,Completed,98,39,0.7,6,1.6,9,6,94,6,6,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-28,09:37,17:31,7.9,Mobile App,Client Support,Pending,100,11,0.0,3,1.4,3,0,97,15,5,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-29,10:10,18:10,8.0,Mobile App,Documentation,In Progress,97,15,0.0,4,0.9,2,3,87,8,4,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-04-30,08:57,17:51,8.9,Client Portal,Database Update,In Progress,91,30,0.9,2,2.4,5,4,89,7,7,4.6,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-01,09:49,18:43,8.9,AI Analytics,API Integration,In Progress,99,32,0.9,4,1.7,8,0,97,11,3,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-02,10:56,20:26,9.5,Mobile App,UI Design,Pending,90,26,1.5,4,1.3,9,7,84,15,3,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-05-03,09:53,18:41,8.8,Client Portal,Bug Fixing,Pending,100,23,0.8,4,1.1,2,5,96,15,8,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-04,10:54,19:24,8.5,Client Portal,UI Design,In Progress,100,36,0.5,6,1.4,8,1,93,11,8,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-05,09:56,17:38,7.7,Mobile App,API Integration,In Progress,100,35,0.0,1,1.2,1,2,98,14,6,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-06,09:02,18:20,9.3,IoT Monitoring,Client Support,In Progress,85,26,1.3,3,2.2,2,4,80,10,10,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-05-07,08:52,17:16,8.4,Mobile App,Testing,In Progress,95,35,0.4,5,0.9,1,6,92,7,7,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-08,10:54,19:00,8.1,HR System,Documentation,Completed,83,11,0.1,6,2.0,4,6,79,6,6,4.9,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-09,10:59,19:41,8.7,AI Analytics,API Integration,Pending,87,16,0.7,1,1.5,2,1,83,9,9,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-11,08:28,17:58,9.5,IoT Monitoring,Testing,Completed,94,10,1.5,3,0.6,5,1,93,6,6,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-05-12,10:28,18:10,7.7,AI Analytics,Database Update,Pending,93,29,0.0,5,0.9,9,2,91,15,13,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-13,09:38,17:38,8.0,CRM Dashboard,Database Update,Completed,96,22,0.0,1,2.0,7,1,92,7,7,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-14,08:51,16:39,7.8,CRM Dashboard,API Integration,Completed,100,11,0.0,4,2.2,10,0,93,11,6,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-15,09:20,18:08,8.8,Mobile App,Documentation,Completed,90,26,0.8,6,1.8,8,6,81,11,6,4.5,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-16,09:53,18:23,8.5,HR System,Testing,Completed,97,40,0.5,3,0.7,2,3,88,11,6,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-17,10:40,18:34,7.9,IoT Monitoring,Bug Fixing,Pending,93,35,0.0,5,2.7,9,4,87,7,7,5.0,Low,Improving
EMP029,Jeremy Washington,Development,2026-05-18,08:52,18:16,9.4,IoT Monitoring,Model Training,Pending,94,19,1.4,6,1.5,4,2,87,11,10,5.0,Medium,Improving
EMP029,Jeremy Washington,Development,2026-05-19,08:13,17:19,9.1,HR System,API Integration,Pending,97,32,1.1,4,2.9,3,0,94,8,8,5.0,Medium,Improving
EMP030,Antonio Herring,AI/ML,2026-02-19,10:50,19:50,9.0,Client Portal,Documentation,Pending,90,17,1.0,6,2.5,2,4,80,5,5,5.0,Medium,Improving
EMP030,Antonio Herring,AI/ML,2026-02-20,08:22,17:52,9.5,CRM Dashboard,UI Design,Pending,88,25,1.5,3,1.4,4,6,79,15,9,4.7,Medium,Improving
EMP030,Antonio Herring,AI/ML,2026-02-21,09:04,16:46,7.7,CRM Dashboard,Documentation,Pending,95,15,0.0,6,1.0,9,7,86,5,5,4.9,Low,Improving
EMP030,Antonio Herring,AI/ML,2026-02-23,08:46,16:58,8.2,Client Portal,Model Training,In Progress,96,29,0.2,3,1.3,8,8,92,8,8,5.0,Low,Improving
EMP030,Antonio Herring,AI/ML,2026-02-24,09:29,18:17,8.8,Client Portal,Model Training,Completed,92,22,0.8,1,2.9,4,2,92,14,4,5.0,Low,Improving
